dev_id,train_nn_rank,train_id,cosine_sim,dev_text,train_text,train_labels,dev_paraphrase,train_paraphrase
2018-En-03916,1,2017-En-21613,0.9997251629829407,Got woken up by a road sweeper I was trying to sleep ,Someone set off the fire alarm and I'm so angry because I was in the middle of moisturizing my elbows,"anger,disgust",,
2018-En-00540,1,2017-En-41331,0.9997372031211853,@The_Lucbomber @EtikaWNetwork Etika is polneraffs long lost brother confirmed,@MCHorseFayse @bockaguyjim @generalgoodsman @nevernotdavid so you were owned by losers on Twitter ,"anger,disgust",,
2018-En-02669,1,2017-En-11044,0.9989699721336365,a lot of universities actively discourage even just one part-time job because it has a negative impact on studies--,People that smoke cigarettes irritate my soul.,"anger,disgust",,
2018-En-03478,1,2017-En-30281,0.9993858933448792,The JJPH ADMIN SEARCH will start on Friday!!! How excited are you?,"@alyankovic I really wish I could attend the show at RCMH. I'm there in spirit, cheering you and the dudes on! :)","joy,optimism",,
2018-En-01838,1,2017-En-30379,0.9996175169944763,@maidinaustralia D: That's horrid. *hugs*,@ardit_haliti I'm so gutted. I loved her cheery disposition.,"joy,love,optimism",,
2018-En-02809,1,2017-En-40001,0.9997541904449463,Everytime I think my life is getting better it never comes through #sadly,Feeling worthless as always #depression,"pessimism,sadness",,
2018-En-03051,1,2017-En-41029,0.9996214509010315,Failure is a part of success. You can't experience the joy of success with also experiencing failure. #bethehero #success #failure #joy,"we never taste happiness in perfection, our most fortunate successes are mixed with sadness. #success  #perfection #fortunate #mixed","joy,optimism,sadness",,
2018-En-03750,1,2017-En-40175,0.999660074710846,and i shouldve cut them off the moment i started hurting myself over them :o,It's way too hard not to get discouraged.,"anger,pessimism,sadness",,
2018-En-02014,1,2017-En-21157,0.9996805787086487,"It could be soul-crushing despair, but it also might just be the marshmallows I had for breakfast",There goes the butterflies in my stomach.  #anxietyproblems,"fear,sadness",,
2018-En-02703,1,2017-En-40722,0.9992794394493103,"Don't let hatred grow in you, otherwise everything in your life will be affected. It will distract &amp; anger you. It will often end in regret.","Be strong &amp; courageous. Do not be terrified or discouraged, for the LORD your God will be with you wherever you go.","fear,joy,optimism,trust",,
2018-En-01152,1,2017-En-10061,0.9997586607933044,"@Argos_Online customer service is dreadful, phone bill is huge and get passed from person 2 person and keep taking money off my card #idiots",@paulbushnell25 @EE bad news if ordered online it hasn't gone through same happened to me had to re order on the phone #furious,"anger,sadness",,
2018-En-04093,1,2017-En-10120,0.999690592288971,@NBCNews @HallieJackson @KeirSimmons Seems legit. I always flinch right before I tell the truth.,@FoxNews @SheriffClarke @FoxNewsInsider This man is an affront to our justice system.,"anger,disgust,joy,sadness",,
2018-En-02125,1,2017-En-10789,0.9996048212051392,"#Worry, #doubt, #fear and #despair are the enemies which slowly bring us down to the ground and turn us to dust before we die.",You can't fight the elephants until you have wrestled the pigs. #quoteoftheday #relentless,optimism,,
2018-En-00534,1,2017-En-22141,0.9996249675750732,Get the feeling @Eurosport_UK and @itvcycling might be reviewing showing all stages in full. Poor @robhatchtv @nedboulting 😴😴😴 😉 #dull,@SkySportsRL i would just get some decent referees #shocking,"anger,disgust,surprise",,
2018-En-03644,1,2017-En-20184,0.9996660947799683,#resentment best Beyoncé song #dontdebateme,Someone wake me when @Therealkiss make 2016 remix of 'Why'❗️b/w #TerrenceCrutcher #Election2016 #colinkapernick #terrorism #riots this 2much,"anger,disgust,fear",,
2018-En-04005,1,2017-En-40850,0.9994827508926392,"Please ruin this party, @NSWRL. #origin #blues",aaahhhh! a little @OtisRedding to soothe the soul. #music #blues,joy,,
2018-En-03286,1,2017-En-40108,0.9995566010475159,Finding a store that is closing is both sad and #awesome. 50% off everything!? Get in me now! My bag is nothing but #redbull &amp; aloe water,Wow the #Denver housing market is #depressing no places to buy in my range 😢 #FML,"anger,sadness",,
2018-En-04347,1,2017-En-20314,0.9994993805885315,I'm back on Twitter! #madden #madden18 #maddenmobile #ea #nfl #espn #packers,@Fly_Norwegian quite simply the #worst #airline #worstairline I've ever used! #shocking #appauling #dire #dismal #beyondajoke #useless,"anger,disgust",,
2018-En-00535,1,2017-En-30993,0.9996626377105713,"Finally finished this term's class book, Sky Hawk by @gill_lewis kids in tears and actually cheering at the end #good read",in geometry today hannah started crying of laughter because ms. canning said 'pp' lol,"joy,love",,
2018-En-02191,1,2017-En-20125,0.9995995163917542,#Muslims  kill people then terrorism has no religion . If a #hindu kills a muslim then we are hindu terrorist #hypocrites ,The focal points of war lie in #terrorism and the #UN needs to address #violentextremism,"fear,optimism",,
2018-En-01584,1,2017-En-20144,0.9996488690376282,Totally regret signing up with @sprintcare @sprint ,@Budget  car rental you have made realize why I always use @nationalcares!!!!  What a #nightmare!!  #disgusted,"anger,disgust,fear,sadness",,
2018-En-00991,1,2017-En-21428,0.9992073178291321,What should I do to teach people effectively? #questions #answer #help #twitter #nice #sad #begging #angry #teacher #what,I'm also upset at my incorrect use of a comma. #grammar #struggle #hesitation #backtoschool 🎒📚,"anger,disgust,pessimism,sadness",,
2018-En-03352,1,2017-En-10773,0.9996579885482788,Selling nudes pics and vids kik me to buy! Dirty_becca69\n\n#kik #kikme #kikusernames #snap #snapchat #findom #nudes #slut #kiktrade #horny,Kik me I want to swap pics I will post on my account anonymously if you wish Kik: vsvplou #Kik #kikme #snap #nudes #tits #snapchat,"anger,disgust,pessimism",,
2018-En-03161,1,2017-En-20029,0.9996958374977112,Hearing the Song by Phone glued to ears like if the singer spoke to me... #mad #mad hahah,6. 5 minutes to perform and I'm #nervous I wish these noises would stop #handicapped #annoyed,"anger,disgust,fear,sadness",,
2018-En-00818,1,2017-En-11657,0.9997044205665588,I only cut my hair so I can fucc hoes in a durag #glee #sg,Can we get a shot of Lingys face at 1/4 time ? Pretty sure it would be more red then his hair #fuming #pretendinghesok #ruok #AFLCatsSwans,"anger,disgust",,
2018-En-00613,1,2017-En-10228,0.9997190833091736,Can't stand it when lads put their middle finger up in pics ,When someone rudely says all women should have long hair and your inner feminist tries not to rage,"anger,disgust",,
2018-En-00490,1,2017-En-21293,0.9995328783988953,#CNN really needs to get out of the #Propaganda Business.. 30 seconds on USN fallen Soldiers tragedy. Right back at spewing #hatred #POTUS,So going to local news immediately after #DesignatedSurvivor turns out to be a smooth transition. 'Chaos! A raging fire!...' #media ,"anger,disgust",,
2018-En-00162,1,2017-En-21702,0.9997106790542603,@mickyrivera29 interesting but a transfer too costly. You can only irritate others when you get a top talent for a low/ avg fee,"@erickogi @citizentvkenya @OfficialJMbugua but at what price. The near misses are too many, am afraid it may translate into something else","fear,pessimism",,
2018-En-01729,1,2017-En-10121,0.999588131904602,MY POWER GOES OUT AND SHORTS OUT MY XBOX!! HAD IT SINCE DAY 1 LAUNCH OF COURSE IT BREAKS ON MY BIRTDAY! #birthday #xbox #sadness,"SOMEONE LET SNAKES IN MY HOUSE, I BET IT @Ya_Boi_Huck I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM  #HuckFP2","anger,disgust",,
2018-En-03840,1,2017-En-30057,0.9995427131652832,@marcdeacon_ Happy Birthday Marc have a good one! Xx,@EmmyMitchell_  hahahaha you're ridiculous!!! But thank you a joyous evening xx,"joy,optimism,surprise",,
2018-En-00338,1,2017-En-31501,0.9997168183326721,God favors men and women who delight in being made worthy of happiness before the happiness itself.,Epicurus~ The man least dependent upon the morrow goes to meet the morrow most cheerfully.,"joy,optimism",,
2018-En-03020,1,2017-En-21890,0.9992323517799377,Being @ #work #sober 🤦🏽‍♂️ I can not do it,I forgot #BB18 was on tonight 😳 that is how much the real world has been distracting me #horrid 🙅🏼🙈🙊,"anger,disgust,fear",,
2018-En-01487,1,2017-En-20039,0.9996659755706787,@AshleyEmrick Whatever floats your incense boat.,@RosieBalls I fear for the future of mankind,"fear,sadness",,
2018-En-01406,1,2017-En-10924,0.9996820092201233,"We have the opportunity to move away from the gloomy nihilism that characterizes the reign of our deeply patriarchal, dominator culture.","Anger, resentment, and hatred are the destroyer of your fortune today.","anger,optimism",,
2018-En-01065,1,2017-En-20242,0.9994493722915649,"#IndiaAgainstIslamists #RadicalIslam possess the danger not only2 #India ,but also 2the world .Its time 4 uprooting the source f #terrorism",At #UNGA Pakistan clearly shows the face of cowardliness and blatant lies! Its time for #India to act upon terror.,"anger,disgust,fear",,
2018-En-00627,1,2017-En-20935,0.9996818900108337,@chelseanews4you Best of luck blues army make us feeling goofy this season again  BLUES TILL ETERNITY,@LFC What an awful team,"anger,disgust,sadness",,
2018-En-02237,1,2017-En-11661,0.9991873502731323,"'You're here to feed me. I won't die of starvation,' he said, slightly smiling. I frowned. Panira. Kainis.",I am their fury. I am their patience. I am a conversation.,"anger,joy,optimism",,
2018-En-02083,1,2017-En-20099,0.9995966553688049,Seriously about to smack someone in the face 😵 #arsehole,Being forced into a fake hug by someone who didn’t flinch to get litigious with you in the past - #awful 😖👺🙅,"anger,disgust,fear",,
2018-En-03823,1,2017-En-11211,0.9997027516365051,@FFigureFBust How so? I've been thinking of getting it done and now you've given me a frighten.,@tony_tr3 I'd say your outrage is the really FAUX outrage.,"anger,disgust",,
2018-En-03499,1,2017-En-22055,0.9996030330657959,"dreamed that you are laughing and woke up from my sleep for the first time without a sad face , Fair enough to see you in my dream '",I had really strange and awful dreams last night. I'd didn't even eat cheese before bed  #lovemysleep,"anger,disgust,fear,joy,love,sadness",,
2018-En-02298,1,2017-En-41133,0.9996903538703918,What do I do with my heart that is trembling by just the thought of it?\nI really don’t know what love is,I get embarrassed at the slightest things and then I'll fret about it all day I hate it,"anger,disgust,sadness",,
2018-En-03064,1,2017-En-20102,0.9994283318519592,Today is 71117. 😀,I dread this drive every Wednesday 😩,"disgust,fear,sadness",,
2018-En-00088,1,2017-En-41246,0.999419629573822,Thanks for following me on Twitter. What would you like to see? #funny #happy thefactably,@hedgegirl I was only joking. I don't have any parents. 😈 #dark,"anger,pessimism,sadness",,
2018-En-00334,1,2017-En-21521,0.9996887445449829,Migraine hangover has to be the worst thing ever 😣 #burst,There is nothing like being in the shower when the power goes out 😳 #creepy #panic,"disgust,fear",,
2018-En-02032,1,2017-En-21581,0.999616265296936,Chyna didnt respond to rob cus she knew damn well she was plottin. But i knew he hurt her deeply with that revenge porn,I would just give her with their naked body. #afraid,fear,,
2018-En-01538,1,2017-En-31202,0.9993839859962463,"If u #smile too much😀\nu get frown lines,\nif u #cry too much😣 \nu get eye wrinkles,\n\n🔂 laugh&amp;cry\n\n ...it's #life 💗\n\nHave a great day\n\n🍯🐝's","@Harry_Styles 💖\nHeart so pure and smile\nso bright, I love you\nmore than the number\nof stars at night.\nKindly follow me please\nHarry?\n—90,127","joy,love,optimism",,
2018-En-02097,1,2017-En-40175,0.9995309114456177,"Now that Ravi Shastri is finally appointed as the head coach, it'll be interesting to see whether Kohli finally stops throwing his tantrums.",It's way too hard not to get discouraged.,"anger,pessimism,sadness",,
2018-En-03941,1,2017-En-21440,0.9997147917747498,Someone's nicked my lunch out the fridge at work!! Roast dinner as well! #fuming,I think I must scare my coworkers when I'm eating like a rabid animal on my breaks #srry,"disgust,fear,sadness",,
2018-En-00681,1,2017-En-20294,0.9996470808982849,"@FangornForest1 @Brexit whose customers love it. Imagine being a hack these days, having to sing the tune the paymaster calls. #dismal",@williamcontrol just preordered The Pale EP... Would have paid for the phone call... But I would have freaked out and not said anything #shy,"anger,disgust,fear,pessimism",,
2018-En-01590,1,2017-En-10807,0.9993256330490112,All and boy play n0 no play dull and mᴬkes.,Like hello? I am your first born you must always laugh at my jokes. ,"joy,optimism,surprise",,
2018-En-01552,1,2017-En-11591,0.9994943141937256,sick of this shit. #mad #angry. Rowan Atkinson Is Not Dead. Just A Bloody Online Hoax😡😡😡😡🤬🤬🤬🤬,Ive always wondered how long Angelina put up with Brad's crap. Not gon lie 😐 #bitter,"anger,disgust,sadness",,
2018-En-01512,1,2017-En-22063,0.9995687007904053,Best horror Comedy movie of 2017 #AnandoBrahma @taapsee #SrinivasReddy . In 2nd half I got throat pain #toomuch #laughs,Was actually just watching AHS while half covering my eyes #scared #Roanoke #nightmare #AHSRoanoke,fear,,
